discr,reduction,operator,freq,cds,corpus,base,context_type,dimensionality,neg,similarity,SimLex999,men
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,30000,1,cos,0.374,0.753
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,30000,1.4,correlation,0.37,0.758
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,30000,1.4,cos,0.362,0.749
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,30000,2,correlation,0.358,0.753
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,30000,2,cos,0.339,0.739
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,30000,5,correlation,0.291,0.715
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,30000,5,cos,0.239,0.689
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,30000,7,correlation,0.269,0.669
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,30000,7,cos,0.207,0.642
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,40000,0.2,correlation,0.333,0.724
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,40000,0.2,cos,0.137,0.417
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,40000,0.5,correlation,0.333,0.724
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,40000,0.5,cos,0.241,0.64
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,40000,0.7,correlation,0.373,0.749
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,40000,0.7,cos,0.375,0.747
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,40000,1,correlation,0.378,0.758
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,40000,1,cos,0.374,0.751
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,40000,1.4,correlation,0.372,0.757
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,40000,1.4,cos,0.364,0.747
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,40000,2,correlation,0.362,0.751
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,40000,2,cos,0.344,0.738
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,40000,5,correlation,0.299,0.714
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,40000,5,cos,0.252,0.688
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,40000,7,correlation,0.275,0.675
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,40000,7,cos,0.21,0.646
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,50000,0.2,correlation,0.328,0.723
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,50000,0.2,cos,0.123,0.398
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,50000,0.5,correlation,0.328,0.723
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,50000,0.5,cos,0.232,0.636
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,50000,0.7,correlation,0.372,0.749
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,50000,0.7,cos,0.375,0.747
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,50000,1,correlation,0.381,0.757
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,50000,1,cos,0.378,0.75
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,50000,1.4,correlation,0.378,0.756
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,50000,1.4,cos,0.37,0.746
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,50000,2,correlation,0.37,0.75
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,50000,2,cos,0.354,0.736
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,50000,5,correlation,0.319,0.716
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,50000,5,cos,0.27,0.69
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,50000,7,correlation,0.287,0.681
scpmi,raw,head,1,0.75,ukwac_wackypedia,e,nvaa,50000,7,cos,0.225,0.65
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,1000,0.2,correlation,0.316,0.653
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,1000,0.2,cos,0.256,0.57
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,1000,0.5,correlation,0.316,0.653
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,1000,0.5,cos,0.32,0.64
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,1000,0.7,correlation,0.334,0.686
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,1000,0.7,cos,0.343,0.686
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,1000,1,correlation,0.287,0.657
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,1000,1,cos,0.286,0.658
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,1000,1.4,correlation,0.251,0.591
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,1000,1.4,cos,0.23,0.595
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,1000,2,correlation,0.222,0.446
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,1000,2,cos,0.175,0.465
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,1000,5,correlation,0.076,0.137
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,1000,5,cos,0.054,0.189
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,1000,7,correlation,0.042,0.097
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,1000,7,cos,0.008,0.124
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,2000,0.2,correlation,0.33,0.684
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,2000,0.2,cos,0.26,0.611
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,2000,0.5,correlation,0.33,0.684
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,2000,0.5,cos,0.328,0.672
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,2000,0.7,correlation,0.35,0.714
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,2000,0.7,cos,0.36,0.717
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,2000,1,correlation,0.324,0.712
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,2000,1,cos,0.323,0.711
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,2000,1.4,correlation,0.282,0.696
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,2000,1.4,cos,0.272,0.692
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,2000,2,correlation,0.276,0.665
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,2000,2,cos,0.238,0.663
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,2000,5,correlation,0.145,0.378
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,2000,5,cos,0.103,0.45
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,2000,7,correlation,0.07,0.248
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,2000,7,cos,0.062,0.337
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,3000,0.2,correlation,0.333,0.69
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,3000,0.2,cos,0.262,0.61
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,3000,0.5,correlation,0.333,0.69
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,3000,0.5,cos,0.321,0.675
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,3000,0.7,correlation,0.35,0.718
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,3000,0.7,cos,0.36,0.721
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,3000,1,correlation,0.334,0.723
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,3000,1,cos,0.334,0.722
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,3000,1.4,correlation,0.306,0.716
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,3000,1.4,cos,0.298,0.711
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,3000,2,correlation,0.293,0.706
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,3000,2,cos,0.266,0.699
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,3000,5,correlation,0.187,0.551
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,3000,5,cos,0.132,0.575
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,3000,7,correlation,0.144,0.395
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,3000,7,cos,0.132,0.458
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,5000,0.2,correlation,0.334,0.695
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,5000,0.2,cos,0.247,0.598
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,5000,0.5,correlation,0.334,0.695
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,5000,0.5,cos,0.305,0.666
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,5000,0.7,correlation,0.352,0.721
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,5000,0.7,cos,0.362,0.724
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,5000,1,correlation,0.342,0.729
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,5000,1,cos,0.341,0.726
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,5000,1.4,correlation,0.321,0.725
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,5000,1.4,cos,0.314,0.72
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,5000,2,correlation,0.303,0.718
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,5000,2,cos,0.283,0.708
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,5000,5,correlation,0.203,0.65
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,5000,5,cos,0.159,0.644
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,5000,7,correlation,0.198,0.559
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,5000,7,cos,0.14,0.568
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,10000,0.2,correlation,0.334,0.703
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,10000,0.2,cos,0.218,0.545
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,10000,0.5,correlation,0.334,0.703
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,10000,0.5,cos,0.277,0.644
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,10000,0.7,correlation,0.354,0.725
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,10000,0.7,cos,0.362,0.726
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,10000,1,correlation,0.353,0.736
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,10000,1,cos,0.349,0.731
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,10000,1.4,correlation,0.343,0.738
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,10000,1.4,cos,0.334,0.73
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,10000,2,correlation,0.33,0.734
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,10000,2,cos,0.314,0.723
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,10000,5,correlation,0.293,0.705
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,10000,5,cos,0.241,0.684
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,10000,7,correlation,0.257,0.665
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,10000,7,cos,0.188,0.64
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,20000,0.2,correlation,0.326,0.714
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,20000,0.2,cos,0.166,0.469
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,20000,0.5,correlation,0.326,0.714
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,20000,0.5,cos,0.232,0.612
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,20000,0.7,correlation,0.35,0.733
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,20000,0.7,cos,0.355,0.731
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,20000,1,correlation,0.361,0.745
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,20000,1,cos,0.355,0.739
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,20000,1.4,correlation,0.364,0.75
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,20000,1.4,cos,0.354,0.741
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,20000,2,correlation,0.364,0.751
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,20000,2,cos,0.349,0.739
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,20000,5,correlation,0.345,0.733
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,20000,5,cos,0.295,0.71
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,20000,7,correlation,0.318,0.71
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,20000,7,cos,0.264,0.686
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,0.2,correlation,0.317,0.713
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,0.2,cos,0.133,0.432
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,0.5,correlation,0.317,0.713
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,0.5,cos,0.201,0.59
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,0.7,correlation,0.345,0.732
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,0.7,cos,0.345,0.726
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,1,correlation,0.36,0.744
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,1,cos,0.354,0.737
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,1.4,correlation,0.368,0.749
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,1.4,cos,0.357,0.738
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,2,correlation,0.373,0.75
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,2,cos,0.358,0.737
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,5,correlation,0.359,0.735
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,5,cos,0.319,0.711
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,7,correlation,0.336,0.723
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,7,cos,0.293,0.696
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,0.2,correlation,0.308,0.713
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,0.2,cos,0.115,0.415
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,0.5,correlation,0.308,0.713
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,0.5,cos,0.182,0.582
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,0.7,correlation,0.336,0.731
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,0.7,cos,0.331,0.721
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,1,correlation,0.355,0.742
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,1,cos,0.348,0.735
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,1.4,correlation,0.364,0.747
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,1.4,cos,0.353,0.736
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,2,correlation,0.371,0.747
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,2,cos,0.355,0.734
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,5,correlation,0.357,0.731
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,5,cos,0.321,0.707
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,7,correlation,0.342,0.719
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,7,cos,0.298,0.692
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,0.2,correlation,0.305,0.714
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,0.2,cos,0.105,0.408
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,0.5,correlation,0.305,0.714
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,0.5,cos,0.173,0.579
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,0.7,correlation,0.333,0.731
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,0.7,cos,0.324,0.717
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,1,correlation,0.354,0.742
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,1,cos,0.347,0.735
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,1.4,correlation,0.365,0.746
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,1.4,cos,0.352,0.735
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,2,correlation,0.374,0.747
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,2,cos,0.358,0.733
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,5,correlation,0.368,0.73
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,5,cos,0.334,0.707
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,7,correlation,0.352,0.718
scpmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,7,cos,0.311,0.69
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,0.2,correlation,0.298,0.624
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,0.2,cos,0.267,0.596
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,0.5,correlation,0.298,0.624
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,0.5,cos,0.297,0.605
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,0.7,correlation,0.314,0.642
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,0.7,cos,0.335,0.647
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,1,correlation,0.335,0.676
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,1,cos,0.35,0.676
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,1.4,correlation,0.33,0.686
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,1.4,cos,0.337,0.686
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,2,correlation,0.304,0.672
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,2,cos,0.305,0.671
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,5,correlation,0.25,0.494
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,5,cos,0.203,0.511
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,7,correlation,0.202,0.371
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,7,cos,0.159,0.399
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,0.2,correlation,0.316,0.656
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,0.2,cos,0.268,0.61
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,0.5,correlation,0.316,0.656
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,0.5,cos,0.301,0.627
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,0.7,correlation,0.331,0.675
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,0.7,cos,0.352,0.684
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,1,correlation,0.349,0.704
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,1,cos,0.362,0.708
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,1.4,correlation,0.344,0.714
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,1.4,cos,0.349,0.715
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,2,correlation,0.325,0.712
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,2,cos,0.323,0.711
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,5,correlation,0.276,0.662
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,5,cos,0.239,0.661
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,7,correlation,0.238,0.614
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,7,cos,0.198,0.616
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,0.2,correlation,0.319,0.665
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,0.2,cos,0.262,0.6
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,0.5,correlation,0.319,0.665
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,0.5,cos,0.292,0.625
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,0.7,correlation,0.335,0.684
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,0.7,cos,0.348,0.692
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,1,correlation,0.35,0.71
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,1,cos,0.362,0.714
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,1.4,correlation,0.346,0.72
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,1.4,cos,0.35,0.72
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,2,correlation,0.332,0.721
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,2,cos,0.33,0.72
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,5,correlation,0.296,0.7
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,5,cos,0.261,0.692
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,7,correlation,0.259,0.675
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,7,cos,0.224,0.671
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,0.2,correlation,0.32,0.673
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,0.2,cos,0.241,0.574
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,0.5,correlation,0.32,0.673
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,0.5,cos,0.271,0.608
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,0.7,correlation,0.336,0.69
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,0.7,cos,0.345,0.696
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,1,correlation,0.35,0.714
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,1,cos,0.361,0.718
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,1.4,correlation,0.348,0.725
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,1.4,cos,0.35,0.724
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,2,correlation,0.338,0.727
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,2,cos,0.334,0.724
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,5,correlation,0.303,0.712
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,5,cos,0.27,0.7
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,7,correlation,0.266,0.704
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,7,cos,0.232,0.689
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,0.2,correlation,0.321,0.684
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,0.2,cos,0.206,0.517
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,0.5,correlation,0.321,0.684
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,0.5,cos,0.238,0.577
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,0.7,correlation,0.337,0.7
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,0.7,cos,0.335,0.696
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,1,correlation,0.352,0.721
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,1,cos,0.358,0.721
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,1.4,correlation,0.353,0.731
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,1.4,cos,0.352,0.728
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,2,correlation,0.35,0.737
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,2,cos,0.343,0.73
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,5,correlation,0.32,0.729
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,5,cos,0.298,0.714
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,7,correlation,0.312,0.72
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,7,cos,0.267,0.703
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,0.2,correlation,0.311,0.697
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,0.2,cos,0.152,0.452
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,0.5,correlation,0.311,0.697
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,0.5,cos,0.19,0.541
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,0.7,correlation,0.329,0.711
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,0.7,cos,0.309,0.688
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,1,correlation,0.349,0.73
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,1,cos,0.352,0.727
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,1.4,correlation,0.358,0.741
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,1.4,cos,0.353,0.735
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,2,correlation,0.363,0.748
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,2,cos,0.355,0.739
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,5,correlation,0.361,0.749
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,5,cos,0.34,0.733
scpmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,7,correlation,0.353,0.743
